User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Year,Date
900,Basic,14,2022,03-07-23,Germany,32,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
901,Basic,12,2022,30-06-23,France,29,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
902,Premium,12,2022,02-07-23,Brazil,28,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
903,Standard,11,2022,29-06-23,Mexico,42,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
904,Standard,12,2022,03-07-23,Spain,37,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
905,Basic,13,2022,30-06-23,Italy,38,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
906,Premium,13,2022,02-07-23,Spain,32,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
907,Standard,15,2022,30-06-23,Spain,48,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
908,Basic,13,2022,03-07-23,United States,46,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
909,Standard,14,2022,01-07-23,Canada,30,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
910,Premium,10,2022,03-07-23,United States,40,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
911,Basic,13,2022,29-06-23,United States,29,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
912,Premium,15,2022,02-07-23,Canada,41,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
913,Standard,15,2022,01-07-23,United Kingdom,32,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
914,Basic,12,2022,02-07-23,Australia,44,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
915,Standard,15,2022,29-06-23,Germany,41,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
916,Premium,12,2022,01-07-23,France,50,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
917,Basic,14,2022,30-06-23,Brazil,33,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
918,Standard,10,2022,02-07-23,Mexico,34,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
919,Premium,15,2022,29-06-23,Spain,40,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
920,Basic,14,2022,01-07-23,Italy,34,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
921,Premium,14,2022,01-07-23,Spain,27,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
922,Basic,13,2022,01-07-23,Spain,34,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
923,Standard,13,2022,30-06-23,United States,28,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
924,Standard,14,2022,01-07-23,Canada,37,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
925,Basic,10,2022,01-07-23,United States,27,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
926,Premium,13,2022,02-07-23,United States,33,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
927,Basic,11,2022,02-07-23,Canada,42,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
928,Standard,11,2022,01-07-23,United Kingdom,49,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
929,Premium,13,2022,30-06-23,Australia,44,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
930,Basic,10,2022,01-07-23,Germany,47,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
931,Premium,13,2022,02-07-23,France,33,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
932,Basic,11,2022,02-07-23,Brazil,37,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
933,Standard,10,2022,01-07-23,Mexico,35,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
934,Standard,11,2022,01-07-23,Spain,34,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
935,Basic,10,2022,02-07-23,Italy,44,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
936,Premium,15,2022,02-07-23,Spain,29,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
937,Basic,10,2022,30-06-23,Spain,38,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
938,Standard,14,2022,02-07-23,United States,46,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
939,Premium,10,2022,02-07-23,Canada,29,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
940,Basic,12,2022,03-07-23,United States,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
941,Premium,10,2022,29-06-23,United States,36,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
942,Basic,12,2022,01-07-23,Canada,43,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
943,Standard,15,2022,01-07-23,United Kingdom,42,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
944,Standard,10,2022,02-07-23,Australia,50,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
945,Basic,13,2022,29-06-23,Germany,39,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
946,Premium,14,2022,01-07-23,France,43,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
947,Basic,10,2022,02-07-23,Brazil,50,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
948,Standard,12,2022,02-07-23,Mexico,51,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
949,Premium,14,2022,30-06-23,Spain,40,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
950,Basic,10,2022,30-06-23,Italy,31,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
951,Premium,12,2022,03-07-23,Spain,39,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
952,Basic,10,2022,01-07-23,Spain,49,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
953,Standard,10,2022,30-06-23,United States,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
954,Standard,13,2022,30-06-23,Canada,38,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
955,Basic,15,2022,02-07-23,United States,36,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
956,Premium,10,2022,01-07-23,United States,42,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
957,Basic,14,2022,01-07-23,Canada,50,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
958,Standard,10,2022,01-07-23,United Kingdom,42,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
959,Premium,14,2022,02-07-23,Australia,35,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
960,Basic,15,2022,30-06-23,Germany,46,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
961,Premium,15,2022,01-07-23,France,48,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
962,Basic,12,2022,01-07-23,Brazil,43,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
963,Standard,13,2022,01-07-23,Mexico,51,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
964,Standard,13,2022,03-07-23,Spain,45,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
965,Basic,10,2022,30-06-23,Italy,46,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
966,Premium,12,2022,04-07-23,Spain,42,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
967,Basic,10,2022,30-06-23,Spain,42,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
968,Standard,13,2022,03-07-23,United States,50,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
969,Premium,12,2022,30-06-23,Canada,28,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
970,Basic,15,2022,03-07-23,United States,44,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
971,Basic,10,2022,01-07-23,United States,36,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
972,Basic,14,2022,02-07-23,Canada,37,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
973,Standard,12,2022,01-07-23,United Kingdom,36,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
974,Premium,13,2022,03-07-23,Australia,31,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
975,Basic,12,2022,30-06-23,Germany,36,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
976,Basic,15,2022,03-07-23,France,39,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
977,Premium,11,2022,30-06-23,Brazil,45,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
978,Standard,13,2022,03-07-23,Mexico,29,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
979,Standard,15,2022,01-07-23,Spain,45,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
980,Basic,11,2022,03-07-23,Italy,29,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
981,Premium,10,2022,30-06-23,Spain,28,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
982,Standard,12,2022,02-07-23,Spain,42,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
983,Basic,11,2022,01-07-23,United States,36,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
984,Standard,15,2022,03-07-23,Canada,39,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
985,Premium,11,2022,29-06-23,United States,36,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
986,Basic,15,2022,01-07-23,United States,49,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
987,Premium,11,2022,01-07-23,Canada,32,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
988,Standard,12,2022,02-07-23,United Kingdom,40,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
989,Basic,12,2022,01-07-23,Australia,34,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
990,Standard,15,2022,01-07-23,Germany,35,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
991,Premium,11,2022,01-07-23,France,44,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
992,Basic,13,2022,03-07-23,Brazil,47,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
993,Standard,14,2022,03-07-23,Mexico,33,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
994,Premium,11,2022,02-07-23,Spain,45,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
995,Basic,14,2022,01-07-23,Italy,42,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
996,Premium,15,2022,02-07-23,Spain,46,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
997,Basic,14,2022,02-07-23,Spain,51,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
998,Standard,15,2022,02-07-23,United States,41,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
999,Standard,10,2022,01-07-23,Canada,50,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1000,Basic,10,2022,02-07-23,United States,49,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1001,Premium,12,2022,03-07-23,United States,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1002,Basic,13,2022,03-07-23,Canada,38,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1003,Standard,13,2022,01-07-23,United Kingdom,46,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1004,Premium,14,2022,02-07-23,Australia,42,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1005,Basic,12,2022,02-07-23,Germany,46,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1006,Premium,10,2022,03-07-23,France,51,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1007,Basic,12,2022,30-06-23,Brazil,35,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1008,Standard,10,2022,02-07-23,Mexico,34,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1009,Standard,14,2022,02-07-23,Spain,31,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1010,Basic,12,2022,03-07-23,Italy,36,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1011,Premium,15,2022,30-06-23,Spain,28,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1012,Basic,15,2022,01-07-23,Spain,29,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1013,Standard,12,2022,02-07-23,United States,42,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1014,Premium,10,2022,02-07-23,Canada,35,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1015,Basic,12,2022,30-06-23,United States,32,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1016,Premium,10,2022,01-07-23,United States,43,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1017,Basic,10,2022,02-07-23,Canada,29,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1018,Standard,13,2022,02-07-23,United Kingdom,35,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1019,Standard,14,2022,30-06-23,Australia,27,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1020,Basic,13,2022,01-07-23,Germany,38,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1021,Premium,13,2022,03-07-23,France,33,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1022,Basic,11,2022,02-07-23,Brazil,48,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1023,Standard,10,2022,02-07-23,Mexico,51,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1024,Premium,10,2022,01-07-23,Spain,40,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1025,Basic,13,2022,03-07-23,Italy,28,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1026,Premium,10,2022,01-07-23,Spain,46,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1027,Basic,12,2022,01-07-23,Spain,28,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1028,Standard,12,2022,01-07-23,United States,47,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1029,Standard,10,2022,02-07-23,Canada,47,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1030,Basic,13,2022,01-07-23,United States,50,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1031,Premium,13,2022,01-07-23,United States,50,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1032,Basic,15,2022,02-07-23,Canada,29,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1033,Standard,15,2022,01-07-23,United Kingdom,38,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1034,Premium,11,2022,03-07-23,Australia,40,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1035,Basic,14,2022,01-07-23,Germany,43,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1036,Premium,14,2022,04-07-23,France,27,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1037,Basic,10,2022,30-06-23,Brazil,37,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1038,Standard,12,2022,03-07-23,Mexico,30,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1039,Standard,13,2022,01-07-23,Spain,50,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1040,Basic,11,2022,04-07-23,Italy,51,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1041,Premium,13,2022,01-07-23,Spain,37,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1042,Basic,14,2022,02-07-23,Spain,35,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1043,Standard,12,2022,01-07-23,United States,35,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1044,Premium,11,2022,03-07-23,Canada,46,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1045,Basic,13,2022,01-07-23,United States,27,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1046,Basic,13,2022,03-07-23,United States,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1047,Basic,13,2022,01-07-23,Canada,39,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1048,Standard,15,2022,03-07-23,United Kingdom,51,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1049,Premium,14,2022,01-07-23,Australia,41,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1050,Basic,15,2022,03-07-23,Germany,30,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1051,Basic,11,2022,30-06-23,France,46,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1052,Premium,14,2022,02-07-23,Brazil,31,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1053,Standard,13,2022,01-07-23,Mexico,49,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1054,Standard,12,2022,03-07-23,Spain,39,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1055,Basic,11,2022,01-07-23,Italy,47,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1056,Premium,15,2022,02-07-23,Spain,36,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1057,Standard,14,2022,02-07-23,Spain,42,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1058,Basic,15,2022,02-07-23,United States,28,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1059,Standard,15,2022,02-07-23,Canada,43,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1060,Premium,10,2022,02-07-23,United States,50,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1061,Basic,15,2022,01-07-23,United States,30,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1062,Premium,10,2022,03-07-23,Canada,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1063,Standard,13,2022,03-07-23,United Kingdom,35,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1064,Basic,11,2022,02-07-23,Australia,29,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1065,Standard,15,2022,02-07-23,Germany,33,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1066,Premium,12,2022,03-07-23,France,47,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1067,Basic,14,2022,02-07-23,Brazil,32,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1068,Standard,15,2022,04-07-23,Mexico,34,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1069,Premium,13,2022,02-07-23,Spain,46,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1070,Basic,15,2022,03-07-23,Italy,31,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1071,Premium,12,2022,03-07-23,Spain,40,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1072,Basic,11,2022,03-07-23,Spain,38,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1073,Standard,11,2022,01-07-23,United States,31,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1074,Standard,12,2022,02-07-23,Canada,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1075,Basic,11,2022,03-07-23,United States,43,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1076,Premium,15,2022,03-07-23,United States,38,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1077,Basic,15,2022,30-06-23,Canada,38,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1078,Standard,14,2022,02-07-23,United Kingdom,27,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1079,Premium,12,2022,02-07-23,Australia,49,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1080,Basic,11,2022,03-07-23,Germany,33,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1081,Premium,10,2022,30-06-23,France,40,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1082,Basic,13,2022,02-07-23,Brazil,27,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1083,Standard,12,2022,02-07-23,Mexico,28,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1084,Standard,10,2022,03-07-23,Spain,30,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1085,Basic,10,2022,30-06-23,Italy,33,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1086,Premium,15,2022,01-07-23,Spain,51,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1087,Basic,11,2022,03-07-23,Spain,51,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1088,Standard,10,2022,02-07-23,United States,50,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1089,Premium,14,2022,30-06-23,Canada,46,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1090,Basic,14,2022,02-07-23,United States,31,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1091,Premium,12,2022,03-07-23,United States,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1092,Basic,15,2022,02-07-23,Canada,41,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1093,Standard,12,2022,02-07-23,United Kingdom,36,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1094,Standard,10,2022,02-07-23,Australia,45,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1095,Basic,10,2022,03-07-23,Germany,36,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1096,Premium,15,2022,02-07-23,France,28,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1097,Basic,13,2022,02-07-23,Brazil,45,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1098,Standard,10,2022,02-07-23,Mexico,39,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1099,Premium,13,2022,02-07-23,Spain,51,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1100,Basic,10,2022,01-07-23,Italy,37,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1101,Premium,11,2022,01-07-23,Spain,33,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1102,Basic,15,2022,03-07-23,Spain,32,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1103,Standard,14,2022,01-07-23,United States,49,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1104,Standard,10,2022,03-07-23,Canada,37,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1105,Basic,15,2022,01-07-23,United States,39,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1106,Premium,14,2022,04-07-23,United States,37,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1107,Basic,15,2022,01-07-23,Canada,36,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1108,Standard,10,2022,03-07-23,United Kingdom,34,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
1109,Premium,13,2022,01-07-23,Australia,51,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
1110,Basic,13,2022,04-07-23,Germany,41,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
1111,Premium,13,2022,01-07-23,France,51,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
1112,Basic,15,2022,03-07-23,Brazil,31,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
